platform,native_content_id,content_url,show_id,season_id,title,platform_format,content_role,authority_class,relationship_target_type,relationship_evidence,classification_state,review_status,published_at,duration_seconds,view_count,like_count,comment_count,availability_status,observed_at,actor_run_id,source_url
youtube,yqCnhLkpLDQ,https://www.youtube.com/shorts/yqCnhLkpLDQ,CDDG,,"Lan Ngọc hành xử ""10 điểm"" ở Chị Đẹp Đạp Gió Rẽ Sóng, ai cũng muốn về chung đội",SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-12-14T14:00:43.000Z,52,108151,2000,8,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,A6VAjNMuwCA,https://www.youtube.com/shorts/A6VAjNMuwCA,CDDG,,"Chung kết Chị đẹp đạp gió rẽ sóng 2023: Trang Pháp chiến thắng, Mỹ Linh là ""Chị đẹp của năm"" #shorts",SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-02-04T10:30:02.000Z,56,2125,32,0,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,zq8QUlzD2DA,https://www.youtube.com/shorts/zq8QUlzD2DA,CDDG,,"Huyền Baby xinh đẹp trên show ""Chị đẹp đạp gió rẽ sóng"" #shorts",SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-01-16T02:54:54.000Z,57,184128,5100,6,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,VT3PLv-rID4,https://www.youtube.com/shorts/VT3PLv-rID4,CDDG,,"Misthy Được Các Chị Bầu Làm ""Đội Trưởng"" Mới | #ChiDepDapGio2024",SHORT,UNKNOWN,PRIMARY_PRODUCER_BROADCASTER,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-04T18:00:27.000Z,59,14684,528,2,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,yTJl8oo5TnQ,https://www.youtube.com/shorts/yTJl8oo5TnQ,CDDG,,Top 6 Sao Nữ Tham Gia Chị Đẹp Đạp Gió Rẽ Sóng Việt Nam phần 3#shorst#chiakhoavlog#dapgio2023,SHORT,COMPILATION,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-11-23T11:00:58.000Z,23,53178,246,7,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,Iw0qkhtCvQM,https://www.youtube.com/shorts/Iw0qkhtCvQM,CDDG,,Hen xoay váy trong MV Chị Đẹp Đạp Gió Rẽ Sóng #hen #hhennie #shorts,SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-10-19T13:11:41.000Z,25,3522504,78000,1363,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,YDROd5pynfw,https://www.youtube.com/watch?v=YDROd5pynfw&list=RDYDROd5pynfw&start_radio=1,CDDG,,MAY MẮN,VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-30T14:04:23.000Z,269,549771,2000,0,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,e_J6kAJaw5k,https://www.youtube.com/watch?v=e_J6kAJaw5k,CDDG,,"TẬP 3 - CHỊ ĐẸP CHUYỆN CHƯA LÊN SÓNG 2024 | Minh Hằng, Ngọc Phước “AN TĨNH” giữa NỘI TRÚ RỘN RÀNG?",VIDEO,UNKNOWN,OFFICIAL_DISTRIBUTION_PARTNER,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-13T13:30:06.000Z,2783,367843,2900,165,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,s7uIdBB6uNE,https://www.youtube.com/watch?v=s7uIdBB6uNE&list=RDs7uIdBB6uNE&start_radio=1,CDDG,,"HOT - Tóc Tiên, Ái Phương, Hạnh Sino, Thiều Bảo Trâm | Công Diễn 1 - CHỊ ĐẸP ĐẠP GIÓ 2024",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-17T02:00:28.000Z,244,1631407,6000,917,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,wi9cU7cqzCY,https://www.youtube.com/watch?v=wi9cU7cqzCY&list=RDwi9cU7cqzCY&start_radio=1,CDDG,,"GONE GONE GONE -  MIE, MINH TUYẾT, THẢO TRANG, GIL LÊ, HOÀNG YẾN CHIBI, NGỌC PHƯỚC | Công Diễn 5",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-05T07:30:17.000Z,295,2642173,11000,5358,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,TWjNgNPWqOE,https://www.youtube.com/watch?v=TWjNgNPWqOE&list=RDTWjNgNPWqOE&start_radio=1,CDDG,,"Tổng Hợp các tiết mục Công Diễn 5, Bùng Nổ Đường Đua Giữa Các Chị Đẹp | CHỊ ĐẸP ĐẠP GIÓ 2024",VIDEO,COMPILATION,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-16T11:26:20.000Z,2491,76220,395,9,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,VlA-zO0flj8,https://www.youtube.com/watch?v=VlA-zO0flj8&list=RDVlA-zO0flj8&start_radio=1,CDDG,,"CHƯA QUÊN NGƯỜI YÊU CŨ -THIỀU BẢO TRÂM, DƯƠNG HOÀNG YẾN | Công Diễn 2 - CHỊ ĐẸP ĐẠP GIÓ 2024",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-01T02:00:23.000Z,381,10651601,41000,10471,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,hH7uvZfyEZ8,https://www.youtube.com/watch?v=hH7uvZfyEZ8&list=RDhH7uvZfyEZ8&start_radio=1,CDDG,,CẦU VỒNG LẤP LÁNH - CHỊ ĐẸP DƯƠNG HOÀNG YẾN (Tiết Mục Solo) | CHỊ ĐẸP ĐẠP GIÓ 2024,VIDEO,PERFORMANCE,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-03T08:00:34.000Z,170,2654523,12000,656,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,rThLTG_UZ5U,https://www.youtube.com/watch?v=rThLTG_UZ5U&list=RDrThLTG_UZ5U&start_radio=1,CDDG,,"Chị Đẹp Đạp Gió 2024 - Tập 14 | 30 CHỊ ĐẸP tụ họp khuấy đảo CHUNG KẾT, ai sẽ có SUẤT RA MẮT?",VIDEO,UNKNOWN,PRIMARY_PRODUCER_BROADCASTER,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-18T13:30:07.000Z,6530,3615792,41000,2512,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,6AzXEmztWq8,https://www.youtube.com/shorts/6AzXEmztWq8,CDDG,,XUÂN NGHI - CHỊ ĐẸP DẬY SỚM TẠI NỘI TRÚ ĐẠP GIÓ #ChiDep #ChiDepDapGio #ChiDepDapGio2024,SHORT,UNKNOWN,OFFICIAL_DISTRIBUTION_PARTNER,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-13T03:00:05.000Z,40,1658,32,1,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,bpAy9sbm89Y,https://www.youtube.com/shorts/bpAy9sbm89Y,CDDG,,Reaction Tiết Mục Solo Misthy Tại Chị Đẹp Đạp Gió Mà Mắc Cỡ Quá 2 😆,SHORT,PERFORMANCE,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-05T03:44:33.000Z,173,305115,5700,79,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,9XoC-X0ERIQ,https://www.youtube.com/shorts/9XoC-X0ERIQ,CDDG,,TÓC TIÊN Ngã Gục Khi Nghe Công Bố Chiến Thắng Vòng Đấu Show | #ChiDepDapGio2024,SHORT,UNKNOWN,PRIMARY_PRODUCER_BROADCASTER,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-30T16:00:14.000Z,58,100474,1700,19,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,9V8CQASixm8,https://www.youtube.com/shorts/9V8CQASixm8,CDDG,,Chị Đẹp Đạp Gió Rẽ Sóng 2023 - Lớn Rồi Còn Khóc Nhè | Dance By Tạ Huy Đức,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-12-14T12:00:07.000Z,38,13631,210,0,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,1i5VXVIujmY,https://www.youtube.com/shorts/1i5VXVIujmY,CDDG,,[FOCUS CAM] GIL LÊ - TAKE IT SLOW | CHỊ ĐẸP ĐẠP GIÓ 2024,SHORT,UNKNOWN,PRIMARY_PRODUCER_BROADCASTER,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-06T09:30:00.000Z,85,6310,344,33,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,e5RaowbKk88,https://www.youtube.com/shorts/e5RaowbKk88,CDDG,,Chị Đẹp Dương Hoàng Yến tại vòng solo CHỊ ĐẸP ĐẠP GIÓ 2024 #ChiDep #ChiDepDapGio #ChiDepDapGio2024,SHORT,UNKNOWN,OFFICIAL_DISTRIBUTION_PARTNER,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-08T06:00:20.000Z,57,7562,190,3,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,lYAKGmxf3y8,https://www.youtube.com/watch?v=lYAKGmxf3y8,CDDG,,"Chị Đẹp Đạp Gió 2024 | MIE catwalk “khoe dáng”, nhóm nhận được nhiều bông hoa nhất gọi tên?",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-16T13:30:24.000Z,1247,70094,663,11,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,p-5J1jG-Wrg,https://www.youtube.com/watch?v=p-5J1jG-Wrg&list=RDp-5J1jG-Wrg&start_radio=1,CDDG,,"NGÀY KHÔNG ANH - MINH HẰNG, PHẠM QUỲNH ANH, DƯƠNG HOÀNG YẾN | Công Diễn 5 CHỊ ĐẸP ĐẠP GIÓ 2024",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-05T06:30:32.000Z,261,1213676,7900,2961,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,v7OpPaP6J6Y,https://www.youtube.com/watch?v=v7OpPaP6J6Y&list=RDv7OpPaP6J6Y&start_radio=1,CDDG,,"TỪ CHỐI NHẸ NHÀNG THÔI - TÓC TIÊN, MINH HẰNG, PHẠM QUỲNH ANH, BÙI LAN HƯƠNG, DƯƠNG HOÀNG YẾN, MISTHY",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-05T05:00:41.000Z,286,4402252,29000,7972,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,gsU1Ml3hwCI,https://www.youtube.com/shorts/gsU1Ml3hwCI,CDDG,,Hen tái hiện cú xoay váy tại Chị Đẹp Đạp Gió Rẽ Sóng ? #hen #hhennie #shorts,SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-10-14T05:42:09.000Z,48,952361,23000,190,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,qgTQAN2skCA,https://www.youtube.com/watch?v=qgTQAN2skCA&list=RDqgTQAN2skCA&start_radio=1,CDDG,,"TẾT ""GÒY"" CƯỚI ""LUÔNG"" - TÓC TIÊN,MINH HẰNG,PHẠM QUỲNH ANH,BÙI LAN HƯƠNG,DƯƠNG HOÀNG YẾN,MISTHY",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-01-19T04:30:32.000Z,356,7774277,38000,4047,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,W22D6pvvnY8,https://www.youtube.com/watch?v=W22D6pvvnY8,CDDG,,"Chị Đẹp Đạp Gió 2024 - Tập 9 | Phương Thanh trình diễn đầy lột xác, Bùi Lan Hương cất giọng MÊ ĐẮM",VIDEO,UNKNOWN,PRIMARY_PRODUCER_BROADCASTER,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-14T13:30:07.000Z,9846,3634009,38000,10623,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,SAkwK7SraSg,https://www.youtube.com/watch?v=SAkwK7SraSg&list=RDSAkwK7SraSg&start_radio=1,CDDG,,"MỘT ""THẾ GIỚI"" = HAI GANG TAY - Liên Minh Mỹ Linh | Công Diễn 2 - CHỊ ĐẸP ĐẠP GIÓ 2024",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-01T05:00:21.000Z,341,2702591,15000,652,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,zj2nLsXVPgw,https://www.youtube.com/watch?v=zj2nLsXVPgw&list=RDzj2nLsXVPgw&start_radio=1,CDDG,,"CẦU DUYÊN - MAITINHVI, THẢO TRANG, BÙI LAN HƯƠNG, MISTHY, HẬU HOÀNG, ĐỒNG ÁNH QUỲNH | Công Diễn 3",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-15T02:00:35.000Z,280,3075728,19000,2337,available,,Pg1YXHXy7xNK2P0Hk,https://www.youtube.com/channel/UCh_zF2FsiCflCPgYDudtcqg
youtube,l-7X9oQTT28,https://www.youtube.com/watch?v=l-7X9oQTT28&list=RDl-7X9oQTT28&start_radio=1,RAPVIET,,"Thằng Bé Cầm Quyền, Dollar Máu Remix - RAP VIỆT Hay Nhất 2025 | TOP Nhạc Remix Căng Cực",VIDEO,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-05-15T14:01:12.000Z,3318,190116,639,17,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,KVWvx4UuMZ4,https://www.youtube.com/watch?v=KVWvx4UuMZ4&list=RDKVWvx4UuMZ4&start_radio=1,RAPVIET,,"BEAUTIFUL - YP mang chất melodic kết hợp rap, nhân tố mới team Suboi | Rap Việt 2024 [Performance]",VIDEO,PERFORMANCE,OFFICIAL_MUSIC_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-10-22T03:00:11.000Z,217,31760,408,34,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,80IyTu2hIRY,https://www.youtube.com/watch?v=80IyTu2hIRY&list=RD80IyTu2hIRY&start_radio=1,RAPVIET,,"KHÔNG SAO CẢ - 7dnight ""khó chịu vô cùng"" khiến khán giả phải nhún nhảy |Rap Việt 2024 [Performance]",VIDEO,PERFORMANCE,OFFICIAL_MUSIC_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-24T02:00:04.000Z,290,4901954,41000,3211,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,MbqTBRqFofg,https://www.youtube.com/watch?v=MbqTBRqFofg&list=RDMbqTBRqFofg&start_radio=1,RAPVIET,,PLAYLIST TRIỆU VIEW 3 MÙA RAP VIỆT - Tổng hợp toàn bộ BẢN RAP không ai không biết nghe là nghiện,VIDEO,COMPILATION,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-12-10T12:45:01.000Z,8081,361792,1700,54,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,rExo9QFiew4,https://www.youtube.com/watch?v=rExo9QFiew4,RAPVIET,,"Rap Việt Mùa 3 - Tập 1 | Suboi, JustaTee, Karik, Thái VG, BigDaddy, Andree Right Hand, B Ray",VIDEO,UNKNOWN,PRIMARY_BROADCASTER,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-05-27T14:00:08.000Z,6962,14271211,164000,16754,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,LWZBnozKbEg,https://www.youtube.com/shorts/LWZBnozKbEg,RAPVIET,,"TOP 10 NGHỆ SĨ, NGƯỜI NỔI TIẾNG ""HOT"" Ở VIỆT NAM NỬA ĐẦU NĂM 2026 #nguoinoitieng #singer #rapper",SHORT,COMPILATION,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-12T10:00:28.000Z,60,16641,275,5,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,29tQzF6aLpk,https://www.youtube.com/shorts/29tQzF6aLpk,RAPVIET,,"Shayda rap giỏi, hát hay, ứng cử viên tài năng Rap Việt 2024 #shorts #rapviet",SHORT,SHORT,PRIMARY_BROADCASTER,SHOW,EXPLICIT_TEXT_LINK,ACCEPTED,ACCEPTED,2024-09-26T09:00:01.000Z,59,237676,5400,106,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,paLJDTOifLk,https://www.youtube.com/shorts/paLJDTOifLk,RAPVIET,,Suboi × Binz | ĐÂY LÀ RAP VIỆT... Bật luôn công tắc gật đầu,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2020-09-07T19:06:49.000Z,54,291473,8500,74,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,pOyBpA5DH68,https://www.youtube.com/shorts/pOyBpA5DH68,RAPVIET,,CAPTAIN lên rap nhưng vẫn không quên nhắc đến RHYDER #VieON #shorts,SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-09-09T15:26:41.000Z,59,658381,21000,94,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,gpuLDZyfels,https://www.youtube.com/shorts/gpuLDZyfels,RAPVIET,,Rap Việt 4 Karik quay xe phụ Suboi khoá B Ray vì ai ? #rapvietmua4 #rapviet4 #rapvietart,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-09-26T05:33:27.000Z,59,42607,934,18,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,1b7VUk7248I,https://www.youtube.com/shorts/1b7VUk7248I,RAPVIET,,Nổi da gà với flow rap của Thái VG#RapViệt #shorts,SHORT,SHORT,OFFICIAL_MUSIC_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-06-03T06:30:00.000Z,18,2097909,35000,492,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,zMYhPT6fAKw,https://www.youtube.com/shorts/zMYhPT6fAKw,RAPVIET,,Tèn Tèn Girls - Suboi x Tlinh | Rap Việt 2020 #Shorts,SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2021-09-13T12:00:23.000Z,28,617555,11000,181,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,d_Qllv5AI1M,https://www.youtube.com/shorts/d_Qllv5AI1M,RAPVIET,,Gnob tóm tắt quá trình thi Rap Việt 2024 sau khi thua Willistic ở vòng đối đầu #gnob #willistic,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-09T16:11:58.000Z,9,151296,3600,67,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,houOKxoSjCE,https://www.youtube.com/shorts/houOKxoSjCE,RAPVIET,,"Nghe anh Thai VG rap như 1 tầm cao mới vậy, quá đã #shorts #rapviệtmùa3",SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-09-11T07:00:19.000Z,36,423485,11000,325,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,ED6VFsdlB-I,https://www.youtube.com/shorts/ED6VFsdlB-I,RAPVIET,,Ngài TommyTeo #rapodayne #rap #tommyteo #rapviet,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2026-08-12T15:37:47.000Z,24,1154,6,0,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,sY-KazLxvoo,https://www.youtube.com/shorts/sY-KazLxvoo,RAPVIET,,Chung Kết Rap Việt mùa 4  Dự Đoán Người Chiến Thắng #RapViet2024  #RAPVIETMUA4  #Rap,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-16T11:01:05.000Z,11,6533,38,0,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,u0YopSJQRIc,https://www.youtube.com/shorts/u0YopSJQRIc,RAPVIET,,Quán Quân Rap Việt mùa 4 Robber diss thẳng mặt Quán Quân Rap Việt mùa 1 Dế Choắt #rapviet #atsh,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2025-09-22T06:07:55.000Z,47,89415,931,17,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,MQHYeL3iy90,https://www.youtube.com/shorts/MQHYeL3iy90,RAPVIET,,Casting Rap Việt 4 (Beat 5) | willistic,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-07-17T06:20:55.000Z,60,13721,327,3,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,AfPmtV3ho8M,https://www.youtube.com/watch?v=AfPmtV3ho8M&list=RDAfPmtV3ho8M&start_radio=1,RAPVIET,,Không Sao Cả - 7dnight | Rap Việt 2024 [Mv Lyrics],VIDEO,MUSIC_ASSET,OFFICIAL_MUSIC_CHANNEL,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-28T05:00:14.000Z,291,1197312,11000,772,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,W-JgHMFr4Ik,https://www.youtube.com/shorts/W-JgHMFr4Ik,RAPVIET,,MANBO đi flow hề hề ở vòng 8 Bar | Rap Viet 2024 #manbo #rapviet #shorts,SHORT,SHORT,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-12-06T12:00:42.000Z,39,61572,1000,46,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,kbCI9IS7t4I,https://www.youtube.com/shorts/kbCI9IS7t4I,RAPVIET,,HLV đã vote cho ai ở chung kết ? 🤔 #rap #rapviet #rapvietmua3,SHORT,UNKNOWN,UNVERIFIED,SHOW,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2023-09-11T16:30:51.000Z,60,895715,0,256,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
youtube,XRuzlWaAh3M,https://www.youtube.com/watch?v=XRuzlWaAh3M,RAPVIET,,Rap Việt 2024 Tập 9: Cú nổ lớn gọi tên Team B Ray khép lại vòng đối đầu cùng 4 siêu phẩm,VIDEO,UNKNOWN,PRIMARY_BROADCASTER,EPISODE,EXPLICIT_TEXT_LINK,NEEDS_REVIEW,NEEDS_REVIEW,2024-11-16T14:00:06.000Z,6853,6924501,180000,7122,available,,o4Xb01f3ExFyc8IOB,https://www.youtube.com/channel/UCkna2OcuN1E6u5I8GVtdkOw
